date,day_start_equity,day_end_balance,daily_pnl,daily_dd_pct,total_dd_pct,safety_triggered
2020-08-07,29086.132604174698,27847.71522534066,-1238.4173788340377,1.518405768855234,0.0,False
2020-08-09,28644.487088776026,27847.71522534066,-796.771863435366,0.025332642642381966,0.0,False
2020-08-10,28637.230683225083,27847.71522534066,-789.5154578844231,0.5664386672154579,0.0,False
2020-08-11,28475.018335415607,27847.71522534066,-627.3031100749467,0.3790097464063543,0.0,False
2020-08-12,28367.095240633385,27851.700996383992,-515.3942442493935,0.2615298076758405,0.0,False
2020-08-13,28292.906831007334,27851.700996383992,-441.2058346233425,1.0948011310250885,0.0,False
2020-08-14,27983.15576702159,27604.353515366645,-378.8022516549463,0.0,0.0,False
2020-08-16,28033.797425278695,27604.353515366645,-429.44390991205,0.013800526352680698,0.0,False
2020-08-17,28029.928613677363,27604.353515366645,-425.5750983107173,0.0,0.0,False
2020-08-18,28251.772503606036,27694.05875603593,-557.7137475701056,0.0,0.0,False
2020-08-19,28771.421216703617,27750.67635351086,-1020.7448631927582,0.7527326847338633,0.0,False
2020-08-20,28554.849325343035,27868.772581262598,-686.0767440804375,0.0,0.0,False
2020-08-21,28941.97826377412,27864.252581262597,-1077.7256825115219,2.663537569906702,0.0,False
2020-08-23,28171.097799244264,27864.252581262597,-306.8452179816668,0.15058490772994007,0.0,False
2020-08-24,28128.67637761676,27864.252581262597,-264.42379635416364,0.3394543801131645,0.0,False
2020-08-25,28033.192353585084,27894.34597405036,-138.84637953472338,0.0,0.0,False
2020-08-26,29003.041333831097,27954.532759625887,-1048.5085742052106,0.0,0.0,False
2020-08-27,29069.18144939399,28164.22389160444,-904.9575577895484,0.0,0.0,False
2020-08-28,29326.228638950706,28603.83407648292,-722.3945624677872,0.0,0.0,False
2020-08-30,29820.915420231555,28603.83407648292,-1217.0813437486358,0.0,0.0,False
2020-08-31,29926.560280984755,28755.229791893416,-1171.3304890913387,0.0,0.0,False
2020-09-01,30252.83728890667,29277.86933426152,-974.9679546451516,0.17067883713035428,0.0,False
2020-09-02,30201.202098023026,29276.58933426152,-924.6127637615064,1.4288270279301192,0.0,False
2020-09-03,29769.679159686675,29411.586346833068,-358.09281285360703,0.5566151525889599,0.0,False
2020-09-04,29603.97661460674,29475.00372478245,-128.97288982429018,0.0,0.0,False
2020-09-06,29944.778117775273,29475.00372478245,-469.77439299282196,0.40259063604821643,0.0,False
2020-09-07,29824.223245087695,29474.403724782453,-349.8195203052419,0.39390754032693753,0.0,False
2020-09-08,29706.743380881355,28707.0986155378,-999.6447653435534,2.9816702665026695,0.0,False
2020-09-09,28820.986246347366,28481.491366516675,-339.4948798306905,0.0,0.0,False
2020-09-10,29081.882067776405,28573.24251368222,-508.63955409418486,0.0,0.0,False
2020-09-11,29361.280623699473,28604.615111965526,-756.6655117339469,0.0,0.0,False
2020-09-13,29513.60502831503,28604.615111965526,-908.9899163495029,0.27197562219722216,0.0,False
2020-09-14,29433.33521740644,28604.615111965526,-828.7201054409124,0.0,0.0,False
2020-09-15,29543.638871264942,28346.521689666875,-1197.117181598067,0.9149212612309339,0.0,False
2020-09-16,29273.337837890453,27831.441458452184,-1441.896379438269,2.453943563679334,0.0,False
2020-09-17,28554.986648143433,27565.91215444383,-989.0744936996016,0.5132507767849039,0.0,False
2020-09-18,28408.42795736101,27425.859232542916,-982.5687248180948,0.0,0.0,False
2020-09-20,28534.693721819804,27425.859232542916,-1108.8344892768873,0.10669582663739155,0.0,False
2020-09-21,28504.24839447486,27695.690211132085,-808.558183342775,0.43213552117827525,0.0,False
2020-09-22,28381.071412117446,27448.1374780392,-932.9339340782462,2.5203971912478464,0.0,False
2020-09-23,27665.755685400392,27004.111407840664,-661.6442775597279,1.3586862460900566,0.0,False
2020-09-24,27289.86486802598,26755.03817053831,-534.8266974876678,0.4976367415185778,0.0,False
2020-09-25,27154.06047373191,26755.03817053831,-399.02230319360024,0.0,0.0,False
2020-09-27,27212.647979570556,26755.03817053831,-457.6098090322448,0.0,0.0,False
2020-09-28,27253.904479366778,26783.73361176249,-470.1708676042872,0.0,0.0,False
2020-09-29,27381.10164118864,27150.2304873708,-230.8711538178395,0.0,0.0,False
2020-09-30,27598.110448375595,27150.2304873708,-447.8799610047936,0.03721791606714379,0.0,False
2020-10-01,27587.8390067928,27208.510625378032,-379.32838141476896,0.0,0.0,False
2020-10-02,27875.190077107753,27208.510625378032,-666.6794517297203,0.0,0.0,False
2020-10-04,27879.82671660413,27208.510625378032,-671.3160912260973,0.20905513395676248,0.0,False
2020-10-05,27821.54250751482,27237.89581685344,-583.6466906613787,0.0,0.0,False
