symbol,direction,fill_time,fill_price,exit_time,exit_price,lot_size,risk_usd,commission,realized_r,realized_pnl
EUR_AUD,bullish,2023-03-15T13:00:00,1.5882891,2023-03-21T19:00:00,1.6148703593853815,0.11,172.77818600498085,0.44,0.9524533822227562,164.5631676347565
EUR_NZD,bullish,2023-03-20T14:00:00,1.72106,2023-03-21T19:00:00,1.7413854907019026,0.15,166.29946937920303,0.6,0.9513920510255395,158.21599325713888
EUR_USD,bullish,2023-03-15T11:00:00,1.06113226,2023-03-22T18:00:00,1.0834497984476301,0.15,167.38153835722633,0.6,1.2664153752804002,211.97455371367747
AUD_CAD,bearish,2023-03-17T07:00:00,0.92012356,2023-03-22T18:00:00,0.92012356,0.18,172.92960689645412,0.72,0.20583645615738247,35.59521744825536
GBP_AUD,bullish,2023-03-22T05:00:00,1.82649476,2023-03-22T18:00:00,1.82649476,0.19,176.11446623182596,0.76,0.20568462479964827,36.22403790868345
EUR_CHF,bullish,2023-03-17T16:00:00,0.9906871,2023-03-22T19:00:00,0.9972194361100457,0.29,172.21613381029542,1.16,0.9482642780073205,163.30640778883188
EUR_JPY,bullish,2023-03-22T10:00:00,143.533402,2023-03-23T03:00:00,142.258699617625,0.21,178.5475626992638,0.84,-1.0047046287683852,-179.3875626992638
NZD_USD,bearish,2023-03-21T02:00:00,0.6199438199999999,2023-03-23T07:00:00,0.6293256372354162,0.18,168.87271023749358,0.72,-1.004263566321565,-169.59271023749358
EUR_CAD,bullish,2023-03-15T12:00:00,1.45482616,2023-03-24T08:00:00,1.4832507097993017,0.09,174.42337376844222,0.36,0.9529360564342826,166.21432194886222
ETH_USD,bearish,2023-03-27T00:00:00,1775.4813232421875,2023-03-28T00:00:00,1775.4813232421875,1.65,182.67499740597273,0.0,0.20999999999999996,38.36174945525427
EUR_JPY,bullish,2023-03-29T10:00:00,143.533402,2023-03-30T14:00:00,144.87221660948802,0.23,186.71595385596024,0.92,0.9500727295605971,177.39373593244264
AUD_USD,bearish,2023-03-17T07:00:00,0.67222432,2023-03-31T00:00:00,0.67222432,0.14,176.58275003052725,0.56,0.2068286823038876,36.52237750641072
AUD_JPY,bearish,2023-03-29T01:00:00,88.201712,2023-03-31T01:00:00,89.68339266792215,0.19,187.77339104577388,0.76,-1.0040474318313541,-188.53339104577387
GBP_CAD,bearish,2023-03-31T11:00:00,1.67899236,2023-04-03T07:00:00,1.6643493549019706,0.19,189.6934751335636,0.76,0.950993536417293,180.3972687525535
XAG_USD,bearish,2023-03-13T14:00:00,21.726037776947024,2023-04-04T14:00:00,24.598724632492,0.01,143.63434277724883,0.04,-1.0002784849307385,-143.67434277724882
