step,position,leg,symbol,side,volume,entry_time,entry_price,initial_sl,risk_distance,exit_time,exit_price,realized_R,exit_kind,pnl,swap,day_from_start,counted_toward_pass,mfe_r,mae_r
1,1000600,2,CAD_JPY,sell,0.09,2016-07-27 03:00:00+00:00,80.5439,82.70776783401983,2.163868,2016-07-28 21:00:00+00:00,80.002,0.25,PARTIAL/TP,48.77,0.0,58,False,,
1,1000600,3,CAD_JPY,sell,0.08000000000000002,2016-07-27 03:00:00+00:00,80.5439,82.70776783401983,2.163868,2016-07-29 03:30:00+00:00,79.1373859078871,0.65,FINAL,112.52,0.0,59,False,1.06,0.108
1,1000601,1,CHF_JPY,sell,0.42,2016-07-27 03:00:00+00:00,106.89,108.6173462860055,1.727346,2016-07-27 21:00:00+00:00,106.94,-0.03,FINAL,-21.0,0.0,57,False,0.499,0.287
1,1000604,1,EUR_USD,sell,1.16,2016-07-27 21:00:00+00:00,1.10587,1.1164493328404097,0.010579,2016-07-28 21:00:00+00:00,1.10782,-0.18,FINAL,-226.2,0.0,58,False,0.056,0.574
1,1000605,1,USD_CHF,buy,1.3800000000000001,2016-07-27 21:30:00+00:00,0.98605,0.9772702455096008,0.00878,2016-07-28 21:00:00+00:00,0.98074,-0.6,FINAL,-732.78,0.0,58,False,0.104,0.755
1,1000615,1,EUR_CHF,buy,0.59,2016-07-28 16:45:00+00:00,1.0865,1.0764157119786615,0.010084,2016-07-28 21:00:00+00:00,1.08651,0.0,PARTIAL/TP,0.59,0.0,58,False,,
1,1000615,2,EUR_CHF,buy,0.18,2016-07-28 16:45:00+00:00,1.0865,1.0764157119786615,0.010084,2016-07-29 19:30:00+00:00,1.08299,-0.35,PARTIAL/TP,-63.18,0.0,59,False,,
1,1000615,3,EUR_CHF,buy,0.42,2016-07-28 16:45:00+00:00,1.0865,1.0764157119786615,0.010084,2016-07-31 21:00:00+00:00,1.08296,-0.35,FINAL,-148.68,0.0,61,False,0.067,0.747
1,1000618,1,GBP_CAD,sell,0.51,2016-07-28 04:30:00+00:00,1.7315699999999998,1.763341758643159,0.031772,2016-07-28 21:00:00+00:00,1.73166,-0.0,FINAL,-4.59,0.0,58,False,0.1,0.101
1,1000621,1,XAU_USD,buy,0.33,2016-07-28 07:30:00+00:00,1342.3600354003906,1305.4485731552343,36.911462,2016-07-28 21:00:00+00:00,1335.598,-0.18,FINAL,-223.15,0.0,58,False,0.091,0.266
1,1000625,1,USD_JPY,sell,0.1,2016-07-29 03:30:00+00:00,105.324,107.18793739801855,1.863937,2016-07-29 03:45:00+00:00,104.11244069128794,0.65,PARTIAL/TP,121.16,0.0,59,False,,
1,1000625,2,USD_JPY,sell,0.23,2016-07-29 03:30:00+00:00,105.324,107.18793739801855,1.863937,2016-08-02 07:45:00+00:00,101.87571581366568,1.85,PARTIAL/TP,793.11,0.0,63,False,,
1,1000625,3,USD_JPY,sell,0.05000000000000002,2016-07-29 03:30:00+00:00,105.324,107.18793739801855,1.863937,2016-08-12 20:45:00+00:00,101.303,2.16,FINAL,201.05,0.0,73,False,2.491,0.0
1,1000626,1,USD_CHF,sell,0.17,2016-07-29 00:00:00+00:00,0.98011,0.9990421352493748,0.018932,2016-07-29 14:45:00+00:00,0.9678041120879064,0.65,PARTIAL/TP,209.2,0.0,59,False,,
1,1000626,2,USD_CHF,sell,0.49,2016-07-29 00:00:00+00:00,0.98011,0.9990421352493748,0.018932,2016-07-31 21:00:00+00:00,0.96954,0.56,FINAL,517.93,0.0,61,False,0.873,0.004
1,1000627,1,USD_CAD,buy,0.2,2016-07-29 14:45:00+00:00,1.30401,1.28027676114927,0.023733,2016-07-29 19:30:00+00:00,1.30408,0.0,PARTIAL/TP,1.4,0.0,59,False,,
1,1000627,2,USD_CAD,buy,0.47000000000000003,2016-07-29 14:45:00+00:00,1.30401,1.28027676114927,0.023733,2016-07-31 21:00:00+00:00,1.30334,-0.03,FINAL,-31.49,0.0,61,False,0.152,0.162
1,1000628,1,AUD_USD,buy,0.22,2016-07-29 12:45:00+00:00,0.755162,0.7386715275501117,0.01649,2016-07-29 19:30:00+00:00,0.76038,0.32,PARTIAL/TP,114.8,0.0,59,False,,
1,1000628,2,AUD_USD,buy,0.26,2016-07-29 12:45:00+00:00,0.755162,0.7386715275501117,0.01649,2016-07-31 21:00:00+00:00,0.75926,0.25,PARTIAL/TP,106.55,0.0,61,False,,
1,1000628,3,AUD_USD,buy,0.26,2016-07-29 12:45:00+00:00,0.755162,0.7386715275501117,0.01649,2016-08-01 21:00:00+00:00,0.75317,-0.12,FINAL,-51.79,0.0,62,False,0.388,0.137
1,1000629,1,NZD_USD,buy,0.16,2016-07-29 00:00:00+00:00,0.70956,0.6906357819501773,0.018924,2016-07-29 18:30:00+00:00,0.7218607417323847,0.65,PARTIAL/TP,196.81,0.0,59,False,,
1,1000629,2,NZD_USD,buy,0.49,2016-07-29 00:00:00+00:00,0.70956,0.6906357819501773,0.018924,2016-07-31 21:00:00+00:00,0.72014,0.56,FINAL,518.42,0.0,61,False,0.705,0.081
1,1000633,1,GBP_CAD,sell,0.18,2016-07-29 02:30:00+00:00,1.735786,1.7630012758829334,0.027215,2016-07-29 19:30:00+00:00,1.72531,0.38,PARTIAL/TP,188.57,0.0,59,False,,
1,1000633,2,GBP_CAD,sell,0.2,2016-07-29 02:30:00+00:00,1.735786,1.7630012758829334,0.027215,2016-07-31 21:00:00+00:00,1.72357,0.45,PARTIAL/TP,244.32,0.0,61,False,,
1,1000633,3,GBP_CAD,sell,0.1,2016-07-29 02:30:00+00:00,1.735786,1.7630012758829334,0.027215,2016-08-01 21:00:00+00:00,1.7301,0.21,PARTIAL/TP,56.86,0.0,62,False,,
1,1000633,4,GBP_CAD,sell,0.10999999999999996,2016-07-29 02:30:00+00:00,1.735786,1.7630012758829334,0.027215,2016-08-02 21:00:00+00:00,1.74974,-0.51,FINAL,-153.49,0.0,63,False,0.56,0.569
1,1000639,1,GBP_USD,sell,0.6,2016-08-01 09:15:00+00:00,1.3179699999999999,1.3522480768121143,0.034278,2016-08-01 21:00:00+00:00,1.31834,-0.01,FINAL,-22.2,0.0,62,False,0.05,0.115
1,1000641,1,USD_CAD,buy,0.53,2016-08-01 00:00:00+00:00,1.30515,1.2803462782100363,0.024804,2016-08-01 21:00:00+00:00,1.31256,0.3,PARTIAL/TP,392.73,0.0,62,False,,
1,1000641,2,USD_CAD,buy,0.26,2016-08-01 00:00:00+00:00,1.30515,1.2803462782100363,0.024804,2016-08-02 21:00:00+00:00,1.31024,0.21,PARTIAL/TP,132.34,0.0,63,False,,
1,1000641,3,USD_CAD,buy,0.13,2016-08-01 00:00:00+00:00,1.30515,1.2803462782100363,0.024804,2016-08-03 21:00:00+00:00,1.30647,0.05,PARTIAL/TP,17.16,0.0,64,False,,
1,1000641,4,USD_CAD,buy,0.13,2016-08-01 00:00:00+00:00,1.30515,1.2803462782100363,0.024804,2016-08-04 21:00:00+00:00,1.30218,-0.12,FINAL,-38.61,0.0,65,False,0.389,0.224
1,1000645,1,EUR_AUD,buy,1.03,2016-08-01 12:45:00+00:00,1.4764780000000002,1.463296768751323,0.013181,2016-08-01 21:00:00+00:00,1.4821,0.43,PARTIAL/TP,579.07,0.0,62,False,,
1,1000645,2,EUR_AUD,buy,0.52,2016-08-01 12:45:00+00:00,1.4764780000000002,1.463296768751323,0.013181,2016-08-02 04:15:00+00:00,1.4849633003116403,0.64,PARTIAL/TP,441.24,0.0,63,False,,
1,1000645,3,EUR_AUD,buy,0.51,2016-08-01 12:45:00+00:00,1.4764780000000002,1.463296768751323,0.013181,2016-08-02 11:45:00+00:00,1.4750648768751322,-0.11,FINAL,-72.07,0.0,63,False,1.133,0.284
1,1000649,1,AUD_CHF,sell,0.79,2016-08-01 09:15:00+00:00,0.733583,0.7461792981927617,0.012596,2016-08-01 21:00:00+00:00,0.72956,0.32,PARTIAL/TP,317.82,0.0,62,False,,
1,1000649,2,AUD_CHF,sell,0.79,2016-08-01 09:15:00+00:00,0.733583,0.7461792981927617,0.012596,2016-08-02 21:00:00+00:00,0.73372,-0.01,FINAL,-10.82,0.0,63,False,0.68,0.259
1,1000658,1,GBP_USD,sell,0.61,2016-08-02 15:45:00+00:00,1.332616,1.3525748519515077,0.019959,2016-08-02 21:00:00+00:00,1.33545,-0.14,FINAL,-172.87,0.0,63,False,0.051,0.2
1,1000663,1,AUD_CHF,sell,0.3,2016-08-05 03:30:00+00:00,0.746031,0.7579913629517948,0.01196,2016-08-05 19:30:00+00:00,0.74738,-0.11,PARTIAL/TP,-40.47,0.0,66,False,,
1,1000663,2,AUD_CHF,sell,0.7,2016-08-05 03:30:00+00:00,0.746031,0.7579913629517948,0.01196,2016-08-07 21:00:00+00:00,0.74622,-0.02,FINAL,-13.23,0.0,68,False,0.142,0.257
1,1000664,1,AUD_CAD,buy,1.6500000000000001,2016-08-02 04:30:00+00:00,0.984999,0.9753231860691042,0.009676,2016-08-02 21:00:00+00:00,0.997,1.24,FINAL,1980.17,0.0,63,False,1.342,0.0
1,1000669,1,AUD_USD,buy,0.79,2016-08-02 05:45:00+00:00,0.755162,0.7444873224232709,0.010675,2016-08-02 12:45:00+00:00,0.762018040424874,0.64,PARTIAL/TP,541.63,0.0,63,False,,
1,1000669,2,AUD_USD,buy,2.35,2016-08-02 05:45:00+00:00,0.755162,0.7444873224232709,0.010675,2016-08-07 21:00:00+00:00,0.76134,0.58,FINAL,1451.83,0.0,68,False,1.055,0.114
1,1000682,1,EUR_CAD,buy,6.13,2016-08-03 20:45:00+00:00,1.45697,1.434600468479176,0.02237,2016-08-03 21:00:00+00:00,1.45661,-0.02,FINAL,-220.68,0.0,64,False,0.018,0.021
1,1000684,1,AUD_CAD,buy,2.85,2016-08-03 18:30:00+00:00,0.99153,0.9753190688024133,0.016211,2016-08-03 21:00:00+00:00,0.99132,-0.01,FINAL,-59.85,0.0,64,False,0.032,0.036
1,1000686,1,CAD_CHF,sell,5.53,2016-08-03 20:45:00+00:00,0.7448,0.763058528944165,0.018259,2016-08-03 21:00:00+00:00,0.74494,-0.01,FINAL,-77.42,0.0,64,False,0.015,0.014
1,1000690,1,GBP_USD,sell,2.17,2016-08-04 11:00:00+00:00,1.3226079999999998,1.346793820975297,0.024186,2016-08-04 21:00:00+00:00,1.31078,0.49,PARTIAL/TP,2566.68,0.0,65,False,,
1,1000690,2,GBP_USD,sell,1.08,2016-08-04 11:00:00+00:00,1.3226079999999998,1.346793820975297,0.024186,2016-08-05 12:45:00+00:00,1.3069697163660567,0.65,PARTIAL/TP,1688.93,0.0,66,False,,
1,1000690,3,GBP_USD,sell,1.08,2016-08-04 11:00:00+00:00,1.3226079999999998,1.346793820975297,0.024186,2016-08-12 20:45:00+00:00,1.2918,1.27,FINAL,3327.26,0.0,73,False,1.333,0.0
1,1000695,1,GBP_CAD,sell,3.5300000000000002,2016-08-04 11:00:00+00:00,1.7280179999999998,1.7667086767360596,0.038691,2016-08-04 21:00:00+00:00,1.70676,0.55,FINAL,7504.07,0.0,65,False,0.606,0.0
1,1000698,1,CAD_CHF,sell,3.46,2016-08-04 16:45:00+00:00,0.7483,0.7630000625910104,0.0147,2016-08-04 21:00:00+00:00,0.74788,0.03,PARTIAL/TP,145.32,0.0,65,False,,
1,1000698,2,CAD_CHF,sell,1.03,2016-08-04 16:45:00+00:00,0.7483,0.7630000625910104,0.0147,2016-08-05 19:30:00+00:00,0.7449,0.23,PARTIAL/TP,350.2,0.0,66,False,,
1,1000698,3,CAD_CHF,sell,1.21,2016-08-04 16:45:00+00:00,0.7483,0.7630000625910104,0.0147,2016-08-07 21:00:00+00:00,0.7436,0.32,PARTIAL/TP,568.7,0.0,68,False,,
1,1000698,4,CAD_CHF,sell,0.6,2016-08-04 16:45:00+00:00,0.7483,0.7630000625910104,0.0147,2016-08-08 21:00:00+00:00,0.74682,0.1,PARTIAL/TP,88.8,0.0,69,False,,
1,1000698,5,CAD_CHF,sell,0.3,2016-08-04 16:45:00+00:00,0.7483,0.7630000625910104,0.0147,2016-08-09 21:00:00+00:00,0.74808,0.01,PARTIAL/TP,6.6,0.0,70,False,,
1,1000698,6,CAD_CHF,sell,0.15,2016-08-04 16:45:00+00:00,0.7483,0.7630000625910104,0.0147,2016-08-10 21:00:00+00:00,0.74662,0.11,PARTIAL/TP,25.2,0.0,71,False,,
1,1000698,7,CAD_CHF,sell,0.16,2016-08-04 16:45:00+00:00,0.7483,0.7630000625910104,0.0147,2016-08-11 21:00:00+00:00,0.75117,-0.2,FINAL,-45.92,0.0,72,False,0.381,0.302
1,1000702,1,USD_CAD,buy,1.23,2016-08-05 12:30:00+00:00,1.305894,1.2802080720782187,0.025686,2016-08-05 19:30:00+00:00,1.31624,0.4,PARTIAL/TP,1272.56,0.0,66,False,,
1,1000702,2,USD_CAD,buy,1.44,2016-08-05 12:30:00+00:00,1.305894,1.2802080720782187,0.025686,2016-08-07 21:00:00+00:00,1.31812,0.48,PARTIAL/TP,1760.54,0.0,68,False,,
1,1000702,3,USD_CAD,buy,0.72,2016-08-05 12:30:00+00:00,1.305894,1.2802080720782187,0.025686,2016-08-08 21:00:00+00:00,1.31568,0.38,PARTIAL/TP,704.59,0.0,69,False,,
1,1000702,4,USD_CAD,buy,0.36,2016-08-05 12:30:00+00:00,1.305894,1.2802080720782187,0.025686,2016-08-09 21:00:00+00:00,1.31192,0.23,PARTIAL/TP,216.94,0.0,70,False,,
1,1000702,5,USD_CAD,buy,0.36000000000000043,2016-08-05 12:30:00+00:00,1.305894,1.2802080720782187,0.025686,2016-08-10 21:00:00+00:00,1.30556,-0.01,FINAL,-12.02,0.0,71,False,0.552,0.268
1,1000705,1,EUR_CAD,buy,1.23,2016-08-05 14:30:00+00:00,1.46032,1.4346112712907182,0.025709,2016-08-05 19:30:00+00:00,1.45961,-0.03,PARTIAL/TP,-87.33,0.0,66,False,,
1,1000705,2,EUR_CAD,buy,1.44,2016-08-05 14:30:00+00:00,1.46032,1.4346112712907182,0.025709,2016-08-07 21:00:00+00:00,1.46112,0.03,PARTIAL/TP,115.2,0.0,68,False,,
1,1000705,3,EUR_CAD,buy,1.4400000000000004,2016-08-05 14:30:00+00:00,1.46032,1.4346112712907182,0.025709,2016-08-08 21:00:00+00:00,1.45856,-0.07,FINAL,-253.44,0.0,69,False,0.093,0.208
1,1000706,1,GBP_CAD,sell,0.75,2016-08-05 12:45:00+00:00,1.72179,1.7641333027182156,0.042343,2016-08-05 19:30:00+00:00,1.72147,0.01,PARTIAL/TP,24.0,0.0,66,False,,
1,1000706,2,GBP_CAD,sell,1.7400000000000002,2016-08-05 12:45:00+00:00,1.72179,1.7641333027182156,0.042343,2016-08-07 21:00:00+00:00,1.72375,-0.05,FINAL,-341.04,0.0,68,False,0.16,0.077
1,1000707,1,AUD_CAD,buy,2.35,2016-08-05 01:30:00+00:00,0.9962595,0.9827323348347338,0.013527,2016-08-05 19:30:00+00:00,1.00338,0.53,PARTIAL/TP,1673.32,0.0,66,False,,
1,1000707,2,AUD_CAD,buy,5.470000000000001,2016-08-05 01:30:00+00:00,0.9962595,0.9827323348347338,0.013527,2016-08-07 21:00:00+00:00,1.00337,0.53,FINAL,3889.44,0.0,68,False,0.742,0.035
1,1000710,1,XAU_USD,buy,0.7,2016-08-05 12:30:00+00:00,1342.4849914550782,1307.89255634329,34.592435,2016-08-05 19:30:00+00:00,1336.056,-0.19,PARTIAL/TP,-450.03,0.0,66,False,,
1,1000710,2,XAU_USD,buy,1.64,2016-08-05 12:30:00+00:00,1342.4849914550782,1307.89255634329,34.592435,2016-08-07 21:00:00+00:00,1335.909,-0.19,FINAL,-1078.46,0.0,68,False,0.273,0.223
1,1000712,1,USD_CHF,sell,1.3,2016-08-05 15:00:00+00:00,0.98068,0.9988692783757254,0.018189,2016-08-05 19:30:00+00:00,0.98044,0.01,PARTIAL/TP,31.2,0.0,66,False,,
1,1000712,2,USD_CHF,sell,1.52,2016-08-05 15:00:00+00:00,0.98068,0.9988692783757254,0.018189,2016-08-07 21:00:00+00:00,0.98015,0.03,PARTIAL/TP,80.56,0.0,68,False,,
1,1000712,3,USD_CHF,sell,1.5100000000000002,2016-08-05 15:00:00+00:00,0.98068,0.9988692783757254,0.018189,2016-08-08 21:00:00+00:00,0.98258,-0.1,FINAL,-286.9,0.0,69,False,0.128,0.194
1,1000723,1,GBP_CAD,sell,2.0,2016-08-08 08:00:00+00:00,1.7157099999999998,1.7638163525240573,0.048106,2016-08-08 21:00:00+00:00,1.7165,-0.02,FINAL,-158.0,0.0,69,False,0.062,0.125
1,1000729,1,NZD_CHF,buy,0.24,2016-08-10 21:00:00+00:00,0.7105045,0.6826086492507575,0.027896,2016-08-11 21:00:00+00:00,0.70338,-0.26,FINAL,-170.99,0.0,72,False,0.049,0.286
1,1000735,1,EUR_CHF,sell,8.43,2016-08-08 03:00:00+00:00,1.08729,1.096640465779696,0.00935,2016-08-08 21:00:00+00:00,1.08924,-0.21,FINAL,-1643.85,0.0,69,False,0.078,0.33
1,1000739,1,NZD_USD,buy,1.98,2016-08-08 01:15:00+00:00,0.71124,0.6907500357507794,0.02049,2016-08-08 21:00:00+00:00,0.71406,0.14,PARTIAL/TP,558.36,0.0,69,False,,
1,1000739,2,NZD_USD,buy,0.99,2016-08-08 01:15:00+00:00,0.71124,0.6907500357507794,0.02049,2016-08-09 21:00:00+00:00,0.71648,0.26,PARTIAL/TP,518.76,0.0,70,False,,
1,1000739,3,NZD_USD,buy,0.9800000000000002,2016-08-08 01:15:00+00:00,0.71124,0.6907500357507794,0.02049,2016-08-10 21:00:00+00:00,0.72988,0.91,FINAL,1826.72,0.0,71,False,1.146,0.124
1,1000743,1,EUR_CAD,buy,6.37,2016-08-09 00:00:00+00:00,1.45881,1.4350260706537314,0.023784,2016-08-09 21:00:00+00:00,1.4583,-0.02,FINAL,-324.87,0.0,70,False,0.115,0.102
1,1000744,1,USD_CHF,sell,3.14,2016-08-10 00:00:00+00:00,0.98045,0.9986339885537422,0.018184,2016-08-10 21:00:00+00:00,0.97476,0.31,PARTIAL/TP,1786.66,0.0,71,False,,
1,1000744,2,USD_CHF,sell,1.57,2016-08-10 00:00:00+00:00,0.98045,0.9986339885537422,0.018184,2016-08-11 21:00:00+00:00,0.97566,0.26,PARTIAL/TP,752.03,0.0,72,False,,
1,1000744,3,USD_CHF,sell,0.47,2016-08-10 00:00:00+00:00,0.98045,0.9986339885537422,0.018184,2016-08-12 19:30:00+00:00,0.9749,0.31,PARTIAL/TP,260.85,0.0,73,False,,
1,1000744,4,USD_CHF,sell,1.1,2016-08-10 00:00:00+00:00,0.98045,0.9986339885537422,0.018184,2016-08-12 20:45:00+00:00,0.97464,0.32,FINAL,639.1,0.0,73,False,0.529,0.002
1,1000747,1,EUR_CAD,buy,1.23,2016-08-10 00:00:00+00:00,1.45868,1.4351699227498935,0.02351,2016-08-10 21:00:00+00:00,1.45945,0.03,PARTIAL/TP,94.71,0.0,71,False,,
1,1000747,2,EUR_CAD,buy,1.2200000000000002,2016-08-10 00:00:00+00:00,1.45868,1.4351699227498935,0.02351,2016-08-11 21:00:00+00:00,1.44645,-0.52,FINAL,-1492.06,0.0,72,False,0.111,0.655
1,1000751,1,EUR_CHF,sell,0.14,2016-08-11 06:00:00+00:00,1.088234,1.0964508911165634,0.008217,2016-08-11 21:00:00+00:00,1.08642,0.22,PARTIAL/TP,25.4,0.0,72,False,,
1,1000751,2,EUR_CHF,sell,0.04,2016-08-11 06:00:00+00:00,1.088234,1.0964508911165634,0.008217,2016-08-12 19:30:00+00:00,1.08841,-0.02,PARTIAL/TP,-0.7,0.0,73,False,,
1,1000751,3,EUR_CHF,sell,0.1,2016-08-11 06:00:00+00:00,1.088234,1.0964508911165634,0.008217,2016-08-12 20:45:00+00:00,1.08813,0.01,FINAL,1.04,0.0,73,False,0.34,0.21
1,1000755,1,AUD_CAD,buy,7.43,2016-08-11 16:15:00+00:00,1.00024,0.9828194568725227,0.017421,2016-08-11 21:00:00+00:00,0.99997,-0.02,FINAL,-200.61,0.0,72,False,0.025,0.133
1,1000756,1,XAU_USD,buy,0.13,2016-08-11 01:15:00+00:00,1344.300048828125,1307.9513256980072,36.348723,2016-08-11 21:00:00+00:00,1338.404,-0.16,FINAL,-76.65,0.0,72,False,0.254,0.234
1,1000766,1,AUD_CAD,buy,0.49,2016-08-12 00:30:00+00:00,0.9978305,0.9827777099530568,0.015053,2016-08-12 19:30:00+00:00,0.99216,-0.38,PARTIAL/TP,-277.85,0.0,73,False,,
1,1000766,2,AUD_CAD,buy,1.1500000000000001,2016-08-12 00:30:00+00:00,0.9978305,0.9827777099530568,0.015053,2016-08-12 20:45:00+00:00,0.99089,-0.46,FINAL,-798.16,0.0,73,False,0.152,0.476
1,1000769,1,XAU_USD,buy,0.24,2016-08-12 12:15:00+00:00,1342.505,1307.9476569609285,34.557343,2016-08-12 19:30:00+00:00,1335.092,-0.21,PARTIAL/TP,-177.91,0.0,73,False,,
1,1000769,2,XAU_USD,buy,0.5700000000000001,2016-08-12 12:15:00+00:00,1342.505,1307.9476569609285,34.557343,2016-08-12 20:45:00+00:00,1336.478,-0.17,FINAL,-343.54,0.0,73,False,0.413,0.275
1,1000770,1,XAG_USD,buy,0.02,2016-08-12 17:15:00+00:00,19.733200073242188,19.33021592262107,0.402984,2016-08-12 19:30:00+00:00,19.71456,-0.05,PARTIAL/TP,-1.86,0.0,73,False,,
1,1000770,2,XAG_USD,buy,0.06,2016-08-12 17:15:00+00:00,19.733200073242188,19.33021592262107,0.402984,2016-08-12 20:45:00+00:00,19.70806,-0.06,FINAL,-7.54,0.0,73,False,0.103,0.189
2,1000009,1,EUR_CHF,sell,1.94,2016-06-06 12:15:00+00:00,1.1044379999999998,1.1124024945622515,0.007964,2016-06-06 21:00:00+00:00,1.10241,0.25,PARTIAL/TP,393.43,0.0,0,True,,
2,1000009,2,EUR_CHF,sell,0.97,2016-06-06 12:15:00+00:00,1.1044379999999998,1.1124024945622515,0.007964,2016-06-07 08:30:00+00:00,1.0993435785345365,0.64,PARTIAL/TP,494.16,0.0,1,True,,
2,1000009,3,EUR_CHF,sell,0.9600000000000002,2016-06-06 12:15:00+00:00,1.1044379999999998,1.1124024945622515,0.007964,2016-06-09 12:45:00+00:00,1.0898461850598344,1.83,FINAL,1400.81,0.0,3,True,1.917,0.043
2,1000011,1,EUR_CAD,sell,2.67,2016-06-06 19:30:00+00:00,1.4552999999999998,1.4760010320740755,0.020701,2016-06-06 21:00:00+00:00,1.45655,-0.06,FINAL,-333.75,0.0,0,True,0.019,0.071
2,1000019,1,NZD_CHF,buy,1.92,2016-06-06 20:45:00+00:00,0.67185,0.6610280340466901,0.010822,2016-06-06 21:00:00+00:00,0.67206,0.02,PARTIAL/TP,40.32,0.0,0,True,,
2,1000019,2,NZD_CHF,buy,0.96,2016-06-06 20:45:00+00:00,0.67185,0.6610280340466901,0.010822,2016-06-07 21:00:00+00:00,0.67328,0.13,PARTIAL/TP,137.28,0.0,1,True,,
2,1000019,3,NZD_CHF,buy,0.96,2016-06-06 20:45:00+00:00,0.67185,0.6610280340466901,0.010822,2016-06-08 21:00:00+00:00,0.68075,0.82,FINAL,854.4,0.0,2,True,1.018,0.24
2,1000021,1,GBP_USD,buy,1.32,2016-06-07 04:00:00+00:00,1.45445,1.426385986920387,0.028064,2016-06-07 21:00:00+00:00,1.45434,-0.0,FINAL,-14.52,0.0,1,True,0.228,0.184
2,1000027,1,EUR_JPY,sell,0.95,2016-06-07 09:15:00+00:00,122.6653,124.75703880706878,2.091739,2016-06-07 21:00:00+00:00,121.938,0.35,PARTIAL/TP,690.93,0.0,1,True,,
2,1000027,2,EUR_JPY,sell,0.48,2016-06-07 09:15:00+00:00,122.6653,124.75703880706878,2.091739,2016-06-08 21:00:00+00:00,121.954,0.34,PARTIAL/TP,341.42,0.0,2,True,,
2,1000027,3,EUR_JPY,sell,0.4700000000000002,2016-06-07 09:15:00+00:00,122.6653,124.75703880706878,2.091739,2016-06-09 07:30:00+00:00,121.30566977540529,0.65,FINAL,639.03,0.0,3,True,0.762,0.017
2,1000028,1,EUR_AUD,buy,0.6,2016-06-07 11:30:00+00:00,1.52284,1.4815054731178807,0.041335,2016-06-07 21:00:00+00:00,1.52308,0.01,PARTIAL/TP,14.4,0.0,1,True,,
2,1000028,2,EUR_AUD,buy,0.61,2016-06-07 11:30:00+00:00,1.52284,1.4815054731178807,0.041335,2016-06-08 21:00:00+00:00,1.52123,-0.04,FINAL,-98.21,0.0,2,True,0.176,0.076
2,1000032,1,GBP_CAD,sell,0.18,2016-06-07 04:00:00+00:00,1.879094,1.922121524439657,0.043028,2016-06-08 07:45:00+00:00,1.851126109114223,0.65,PARTIAL/TP,503.42,0.0,2,True,,
2,1000032,2,GBP_CAD,sell,0.53,2016-06-07 04:00:00+00:00,1.879094,1.922121524439657,0.043028,2016-06-20 20:45:00+00:00,1.8834467524439658,-0.1,FINAL,-230.7,0.0,14,False,1.76,0.109
2,1000035,1,AUD_CAD,buy,1.69,2016-06-07 00:00:00+00:00,0.94544,0.9309188956562043,0.014521,2016-06-07 21:00:00+00:00,0.95056,0.35,PARTIAL/TP,865.28,0.0,1,True,,
2,1000035,2,AUD_CAD,buy,0.84,2016-06-07 00:00:00+00:00,0.94544,0.9309188956562043,0.014521,2016-06-08 21:00:00+00:00,0.9509,0.38,PARTIAL/TP,458.64,0.0,2,True,,
2,1000035,3,AUD_CAD,buy,0.42,2016-06-07 00:00:00+00:00,0.94544,0.9309188956562043,0.014521,2016-06-09 21:00:00+00:00,0.94551,0.0,PARTIAL/TP,2.94,0.0,3,True,,
2,1000035,4,AUD_CAD,buy,0.13,2016-06-07 00:00:00+00:00,0.94544,0.9309188956562043,0.014521,2016-06-10 19:30:00+00:00,0.94095,-0.31,PARTIAL/TP,-58.37,0.0,4,False,,
2,1000035,5,AUD_CAD,buy,0.2900000000000002,2016-06-07 00:00:00+00:00,0.94544,0.9309188956562043,0.014521,2016-06-12 21:00:00+00:00,0.94286,-0.18,FINAL,-74.82,0.0,6,False,0.631,0.441
2,1000049,1,AUD_CHF,sell,1.04,2016-06-09 01:00:00+00:00,0.71675,0.7258295306717534,0.00908,2016-06-09 21:00:00+00:00,0.71699,-0.03,FINAL,-24.96,0.0,3,True,0.307,0.098
2,1000052,1,EUR_USD,buy,0.73,2016-06-10 15:30:00+00:00,1.1276469999999998,1.109187575294583,0.018459,2016-06-10 19:30:00+00:00,1.12605,-0.09,PARTIAL/TP,-116.58,0.0,4,False,,
2,1000052,2,EUR_USD,buy,1.7200000000000002,2016-06-10 15:30:00+00:00,1.1276469999999998,1.109187575294583,0.018459,2016-06-12 21:00:00+00:00,1.1251,-0.14,FINAL,-438.08,0.0,6,False,0.045,0.169
2,1000053,1,GBP_USD,sell,0.18,2016-06-10 13:30:00+00:00,1.4357349999999998,1.465770251234959,0.030035,2016-06-10 19:30:00+00:00,1.42594,0.33,PARTIAL/TP,176.31,0.0,4,False,,
2,1000053,2,GBP_USD,sell,0.2,2016-06-10 13:30:00+00:00,1.4357349999999998,1.465770251234959,0.030035,2016-06-12 21:00:00+00:00,1.42466,0.37,PARTIAL/TP,221.5,0.0,6,False,,
2,1000053,3,GBP_USD,sell,0.15,2016-06-10 13:30:00+00:00,1.4357349999999998,1.465770251234959,0.030035,2016-06-13 08:30:00+00:00,1.4162945866972765,0.65,PARTIAL/TP,291.61,0.0,7,False,,
2,1000053,4,GBP_USD,sell,0.05999999999999997,2016-06-10 13:30:00+00:00,1.4357349999999998,1.465770251234959,0.030035,2016-06-16 21:00:00+00:00,1.42056,0.51,FINAL,91.05,0.0,10,False,1.147,0.007
